Time,Lon,Lat,W,T_max,S,P,W_mean,H_min,R,is_river
2025/4/8 17:00,106.594,26.632,10.93082148,-14.39,1.2,1.31817,24.61531,57.3427,9.761203204608458,0
2025/4/8 12:01,106.594,26.634,9.702347003,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 12:02,106.594,26.634,11.02422844,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:03,106.594,26.634,12.46106696,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:04,106.594,26.634,7.190708524,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 12:05,106.594,26.634,8.853105781,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:06,106.594,26.634,5.957975921,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 12:07,106.594,26.634,14.02776527,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:08,106.594,26.634,19.62914085,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:09,106.594,26.634,8.405993462,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:10,106.594,26.634,8.201808929,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:11,106.594,26.634,19.64125443,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:12,106.594,26.634,8.556622505,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:13,106.594,26.634,13.22438526,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:14,106.594,26.634,9.02921772,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 12:15,106.594,26.634,6.699374676,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:16,106.594,26.634,10.42954731,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 12:17,106.594,26.634,12.08745289,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:18,106.594,26.634,5.153977941,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 12:19,106.594,26.634,8.568277668,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:20,106.594,26.634,4.352541948,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 12:21,106.594,26.634,7.85030673,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 12:22,106.594,26.634,7.168288708,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 12:23,106.594,26.634,8.396825928,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:24,106.594,26.634,3.787498419,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 12:25,106.594,26.634,3.33098512,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 12:26,106.594,26.634,10.92898222,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 12:27,106.594,26.634,8.564876098,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:28,106.594,26.634,17.86978684,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:29,106.594,26.634,12.94982719,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:30,106.594,26.634,12.50014251,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:31,106.594,26.634,11.56663679,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:32,106.594,26.634,3.657677412,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 12:33,106.594,26.634,15.84223848,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:34,106.594,26.634,23.1570797,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:35,106.594,26.634,11.18029499,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:36,106.594,26.634,9.141317368,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 12:37,106.594,26.634,23.24715614,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:38,106.594,26.634,0.596281196,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:39,106.594,26.634,7.177618135,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 12:40,106.594,26.634,6.95145278,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:41,106.594,26.634,6.70205853,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:42,106.594,26.634,4.164373779,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 12:43,106.594,26.634,10.71221223,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 12:44,106.594,26.634,4.653093314,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 12:45,106.594,26.634,6.97982285,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:46,106.594,26.634,10.09396472,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 12:47,106.594,26.634,3.88933004,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 12:48,106.594,26.634,6.99110677,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:49,106.594,26.634,16.01500661,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:50,106.594,26.634,8.531119202,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 12:51,106.594,26.634,13.65724121,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:52,106.594,26.634,16.59788195,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:53,106.594,26.634,12.45931666,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 12:54,106.594,26.634,10.23526351,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 12:55,106.594,26.634,5.638435205,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 12:56,106.594,26.634,9.794108102,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 12:57,106.594,26.634,7.223351406,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 12:58,106.594,26.634,6.736370144,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 12:59,106.594,26.634,9.77729517,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:00,106.594,26.634,9.816230601,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:01,106.594,26.634,1.298016942,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 13:02,106.594,26.634,10.86335439,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:03,106.594,26.634,3.821033716,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:04,106.594,26.634,3.582624962,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:05,106.594,26.634,10.77012658,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:06,106.594,26.634,11.37669887,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:07,106.594,26.634,9.21306324,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:08,106.594,26.634,8.700221062,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 13:09,106.594,26.634,10.18414593,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:10,106.594,26.634,6.66920948,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:11,106.594,26.634,12.19290642,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:12,106.594,26.634,8.939987286,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 13:13,106.594,26.634,3.73015976,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:14,106.594,26.634,13.81742477,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:15,106.594,26.634,16.45218468,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:16,106.594,26.634,9.179389954,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:17,106.594,26.634,10.49268341,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:18,106.594,26.634,18.19744492,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:19,106.594,26.634,7.248356819,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:20,106.594,26.634,10.67217445,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:21,106.594,26.634,8.449146271,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 13:22,106.594,26.634,10.16450214,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:23,106.594,26.634,12.95089626,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:24,106.594,26.634,16.52561951,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:25,106.594,26.634,9.347210884,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:26,106.594,26.634,9.541623116,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:27,106.594,26.634,9.806177139,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:28,106.594,26.634,1.05971086,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 13:29,106.594,26.634,10.29060555,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:30,106.594,26.634,12.20919037,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:31,106.594,26.634,10.62761879,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:32,106.594,26.634,9.84945488,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:33,106.594,26.634,3.740576744,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:34,106.594,26.634,5.094966092,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 13:35,106.594,26.634,2.592376496,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 13:36,106.594,26.634,1.350771822,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 13:37,106.594,26.634,5.072573868,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 13:38,106.594,26.634,6.233856368,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:39,106.594,26.634,6.285418034,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:40,106.594,26.634,5.989484816,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 13:41,106.594,26.634,6.703525543,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:42,106.594,26.634,7.283390045,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:43,106.594,26.634,9.17591095,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 13:44,106.594,26.634,7.482710245,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:45,106.594,26.634,6.159508876,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:46,106.594,26.634,10.22660299,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 13:47,106.594,26.634,5.615520954,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 13:48,106.594,26.634,11.30183029,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:49,106.594,26.634,6.278058406,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:50,106.594,26.634,0.710195124,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:51,106.594,26.634,6.051725388,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 13:52,106.594,26.634,7.046419144,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:53,106.594,26.634,3.550726891,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:54,106.594,26.634,7.61658144,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:55,106.594,26.634,2.423479795,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 13:56,106.594,26.634,7.172744274,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 13:57,106.594,26.634,3.601525545,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 13:58,106.594,26.634,0.506442487,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 13:59,106.594,26.634,4.823368073,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:00,106.594,26.634,6.770405769,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 14:01,106.594,26.634,3.124925852,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:02,106.594,26.634,1.318596244,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 14:03,106.594,26.634,3.685587406,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:04,106.594,26.634,9.614863396,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 14:05,106.594,26.634,0.693335924,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:06,106.594,26.634,6.779939317,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 14:07,106.594,26.634,4.378051846,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:08,106.594,26.634,4.669919067,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:09,106.594,26.634,5.04139872,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:10,106.594,26.634,10.30875828,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 14:11,106.594,26.634,3.907910515,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:12,106.594,26.634,5.617125176,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:13,106.594,26.634,8.494771392,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:14,106.594,26.634,4.210039705,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:15,106.594,26.634,8.326264381,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:16,106.594,26.634,15.48995781,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:17,106.594,26.634,5.894070625,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:18,106.594,26.634,12.63988495,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:19,106.594,26.634,14.54435921,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:20,106.594,26.634,12.00306702,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:21,106.594,26.634,9.357198715,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 14:22,106.594,26.634,5.216816902,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:23,106.594,26.634,8.426860809,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:24,106.594,26.634,6.852615356,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 14:25,106.594,26.634,5.576756477,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:26,106.594,26.634,9.381361961,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 14:27,106.594,26.634,10.8060503,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 14:28,106.594,26.634,4.28388834,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:29,106.594,26.634,8.663474083,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:30,106.594,26.634,2.215201252,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 14:31,106.594,26.634,3.576092628,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:32,106.594,26.634,8.752406132,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:33,106.594,26.634,10.45451118,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 14:34,106.594,26.634,8.367889404,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:35,106.594,26.634,7.429346575,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 14:36,106.594,26.634,8.757005453,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:37,106.594,26.634,4.727747095,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:38,106.594,26.634,11.37330412,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:39,106.594,26.634,7.166587353,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 14:40,106.594,26.634,3.206192255,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:41,106.594,26.634,9.08336589,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 14:42,106.594,26.634,7.85366043,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 14:43,106.594,26.634,5.362813575,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:44,106.594,26.634,8.407819428,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 14:45,106.594,26.634,3.118534245,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 14:46,106.594,26.634,7.169325801,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 14:47,106.594,26.634,1.790242807,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 14:48,106.594,26.634,1.889632047,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 14:49,106.594,26.634,6.623455184,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 14:50,106.594,26.634,10.20781611,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 14:51,106.594,26.634,4.023837968,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 14:52,106.594,26.634,1.450851455,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 14:53,106.594,26.634,2.959814285,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 14:54,106.594,26.634,11.15575754,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:55,106.594,26.634,14.75957374,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:56,106.594,26.634,12.7777473,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 14:57,106.594,26.634,9.341634853,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 14:58,106.594,26.634,5.900977598,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 14:59,106.594,26.634,7.323574655,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 15:00,106.594,26.634,6.252887194,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 15:01,106.594,26.634,5.035739963,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 15:02,106.594,26.634,11.69831011,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:03,106.594,26.634,9.748847457,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:04,106.594,26.634,11.20564504,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:05,106.594,26.634,4.775293054,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 15:06,106.594,26.634,4.176307716,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 15:07,106.594,26.634,7.518801294,6.37,1.2,1.816,6.92277,98.1781,6.344105441306144,0
2025/4/8 15:08,106.594,26.634,8.248877716,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 15:09,106.594,26.634,9.68018762,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:10,106.594,26.634,9.861844792,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:11,106.594,26.634,12.62489574,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:12,106.594,26.634,8.606648357,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 15:13,106.594,26.634,9.434246104,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:14,106.594,26.634,9.241848551,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:15,106.594,26.634,12.19508937,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:16,106.594,26.634,13.17778786,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:17,106.594,26.634,16.31001252,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:18,106.594,26.634,12.3399106,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:19,106.594,26.634,15.91060894,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:20,106.594,26.634,5.759552965,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 15:21,106.594,26.634,6.791010857,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 15:22,106.594,26.634,0.31395411,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:23,106.594,26.634,11.88886046,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:24,106.594,26.634,4.921431378,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 15:25,106.594,26.634,15.87718726,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:26,106.594,26.634,13.87621396,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:27,106.594,26.634,3.693041478,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 15:28,106.594,26.634,10.81564901,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 15:29,106.594,26.634,2.883876562,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 15:30,106.594,26.634,18.03276062,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:31,106.594,26.634,22.05608749,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:32,106.594,26.634,12.08880591,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:33,106.594,26.634,11.02747512,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:34,106.594,26.634,23.18486309,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:35,106.594,26.634,5.571880817,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 15:36,106.594,26.634,8.749646187,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 15:37,106.594,26.634,2.210260761,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 15:38,106.594,26.634,8.166312536,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 15:39,106.594,26.634,3.03872776,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 15:40,106.594,26.634,6.728486218,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 15:41,106.594,26.634,6.299183535,6.37,1.2,1.816,6.92277,98.1781,5.106231208856165,0
2025/4/8 15:42,106.594,26.634,2.960259397,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 15:43,106.594,26.634,11.25349267,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:44,106.594,26.634,4.489334815,6.37,1.2,1.816,6.92277,98.1781,3.7136226973499387,0
2025/4/8 15:45,106.594,26.634,13.47728836,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:46,106.594,26.634,11.36250903,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:47,106.594,26.634,1.733966952,6.37,1.2,1.816,6.92277,98.1781,2.1662799067874636,0
2025/4/8 15:48,106.594,26.634,8.950448036,6.37,1.2,1.816,6.92277,98.1781,7.891448231868619,0
2025/4/8 15:49,106.594,26.634,3.534341153,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 15:50,106.594,26.634,3.386994839,6.37,1.2,1.816,6.92277,98.1781,3.0946855811249487,0
2025/4/8 15:51,106.594,26.634,13.11966379,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:52,106.594,26.634,13.29285703,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:53,106.594,26.634,12.78668352,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:54,106.594,26.634,10.77223015,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 15:55,106.594,26.634,14.4588089,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 15:56,106.594,26.634,9.187968254,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 15:57,106.594,26.634,2.270951818,6.37,1.2,1.816,6.92277,98.1781,2.6304827439562066,0
2025/4/8 15:58,106.594,26.634,10.74280419,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
2025/4/8 15:59,106.594,26.634,5.463991993,6.37,1.2,1.816,6.92277,98.1781,4.487294092631176,0
2025/4/8 16:00,106.594,26.634,12.33735657,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 16:01,106.594,26.634,18.39537048,6.37,1.2,1.816,6.92277,98.1781,13.152413719781034,0
2025/4/8 16:02,106.594,26.634,9.618100166,6.37,1.2,1.816,6.92277,98.1781,9.284056743374848,0
2025/4/8 16:03,106.594,26.634,10.01055241,6.37,1.2,1.816,6.92277,98.1781,11.295602371106062,0
